"Attribute Type","Type Description","Architecture flag","Visible","Important","Required","Code","Code Label","Code Description","External Link","Group","Sort Order",Architecture Code,Badge Url,Highlight Style,Allow Multiple Codes,"Hide on Submission","Default Code"
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.16","14.1.16 Disseminate High Priority Tactical Signals Intelligence (SIGINT) Report",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.28","14.1.28  Disseminate Tactical Signals Intelligence (SIGINT) Report",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.1.1","1.1.1 Receive and Process Signals",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.1.25","1.1.25 Pre-Process Sensor Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.1","14.1.1 Produce Signals Intelligence (SIGINT) Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.29","14.1.29 Validate Processed Sensor Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","7.1.50","7.1.50 Translate Foreign Languages",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.3","14.1.3 Produce Measurement and Signature Intelligence (MASINT) Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.1.22","1.1.22 Register Images",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.4.21","8.4.21 Process Imagery",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.8","14.1.8  Rectify Image",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.22","14.1.22  Correlate Image",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.7","14.1.7 Manage Images",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.24","14.1.24 Provide Graphical Intelligence Preparation of the Operational Environment (IPOE) Products",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.25","14.1.25 Provide Data Assets from Intelligence Preparation of the Operational Environment (IPOE) Products",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.26","14.1.26 Conduct Joint Intelligence Preparation of the Operational Environment",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","2.2","2.2 Combat Identification (CID) (Group)",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.4.5","3.4.5 Maintain Shared Situational Awareness",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.4.8","3.4.8 Manage Prioritization of Defended Asset Information Sets",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.4.11","3.4.11 Translate and Distribute Commander's Intent",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","2.1.1","2.1.1  Form Tracks",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","2.1.33","2.1.33  Provide Tracking Services",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.4.20","3.4.20 Maintain Track Management Information",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.4.21","3.4.21 Display Tracks",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.4","14.1.4  Produce Human Intelligence (HUMINT) Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.14","14.1.14 Manage Human Intelligence (HUMINT) Dossier",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.15","14.1.15 Manage Human Intelligence (HUMINT) Sources",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.4.16DETERMINE","1.4.16Determine Availability of Joint Intelligence, Surveillance, and Reconnaissance (JISR) Capabilities",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.13","8.7.13 Compress Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.16","8.7.16 Migrate Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.81","8.7.81 Store Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.82","8.7.82 Retain Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.112","8.7.112 Modify Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.115","8.7.115 Import Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.116","8.7.116 Export Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.117","8.7.117 Retrieve Recorded Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.15","8.7.15  Transform Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.40","8.7.40 Format Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.54","8.7.54 Convert Analog Data to Digital Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.104","8.7.104  Convert Data File Format",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.2.36","3.2.36  Generate Coordinates",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.2.44","3.2.44  Display Range and Bearing Between Objects",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.21","14.1.21  Extract Automated Features",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.34","8.7.34 Validate Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.7","8.7.7  Maintain Data Integrity",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.44","8.7.44 Mediate Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.76","8.7.76 Provide Data Mediation",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.98","8.7.98  Perform Data Check",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.5","8.7.5 Translate Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.9","14.1.9  Convert Image Format",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.17","8.7.17 Cleanse Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.120","8.7.120 Deconflict Duplicate Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.1.31","8.1.31 Maintain Global Directory Service",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.7","8.2.7 Decrypt Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.8","8.2.8 Encrypt Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.12","8.2.12 Provide Embedded Programmable Cryptographic Capability",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.9","8.2.9 Maintain Secure Data Transmission",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.10","8.2.10 Monitor Network Security",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.16","8.2.16 Provide Transmission Security",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.32","8.2.32 Mitigate Opportunity to Attack",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.54","8.2.54 Perform Network Vulnerability Scanning",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.3.8","3.3.8 Maintain Network Operations (NetOps) Related Threat Assessment",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.31","8.2.31 Manage Threats to Network",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.55","8.2.55 Disseminate Vulnerability Assessment",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.2","8.2.2 Detect Security Events",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.40","8.2.40 Implement Firewall Protection",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.21","8.2.21 Respond to Security Events",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.50","8.2.50 Drop Host Transactions",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.2.1","3.2.1 Display Common Operational Picture (COP)",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.2.2","3.2.2 Display Common Tactical Picture (CTP)",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.5.6","3.5.6 Access Joint Asset Information",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.5.8","3.5.8 Access Unit Readiness and Logistics Reports",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.5.9","3.5.9 Enter, Display, Update, and Monitor Force Status",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.5.10","3.5.10 Present Mission Resources Information",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.5.14","3.5.14 Confirm Asset or Sensor Availability",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.5.16","3.5.16 Identify and Catalog Joint Assets and Activities",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.5.24","3.5.24  Monitor Data Link Status",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.5.26","3.5.26  Display System Status",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.5.27","3.5.27 Monitor System Status",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.1.13","8.1.13  Maintain Network and Communication Status",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.1.16","8.1.16  Manage Network Performance",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.1.24","8.1.24  Monitor and Assess Network",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.1.25","8.1.25  Manage Status of Network Assets",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.1.26","8.1.26  Perform System and Network Analysis",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.1.32","8.1.32  Calculate Network Loads",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.1.33","8.1.33  Calculate Processing Availability",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.1.67","8.1.67  Manage Message Traffic",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.1.77","8.1.77  Assess Network Equipment Performance",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.1.81","8.1.81  Balance Processing Loads",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.1.84","8.1.84  Track Network User Activity",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.5.11","8.5.11  Monitor Network Usage",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.62","8.7.62  Monitor System and Resource Allocation",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","9.2.15","9.2.15  Report System Status",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","9.2.16","9.2.16  Maintain System Status",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","9.3.10","9.3.10 Receive and Register System Status",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","9.1.18","9.1.18 Detect Equipment Faults",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","9.3.8","9.3.8 Monitor and Report Software Faults",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","9.3.9","9.3.9 Monitor and Report Hardware System Faults",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","9.1.19","9.1.19 Provide On- Fault Isolation",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","9.2.4","9.2.4 Perform Network Fault Isolation and Reconfiguration",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","9.2.5","9.2.5 Monitor Faults",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.29","8.2.29  Detect and Record Host and Network Anomalies",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.8.12","8.8.12  Log Operator Activity",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.4.22","3.4.22  Create, Edit, and Display Log",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.41","8.2.41  Provide Audit Services",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.60","8.2.60 Passively Capture and Copy Network Traffic Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.52","8.7.52 Report Performance Results",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","9.1.29","9.1.29 Record and Store System Components Reliability Information",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.1.41","8.1.41 Manage Services",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.9.7","8.9.7 Manage Enterprise Information Assets",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","7.1.56","7.1.56  Provide Shared Audio Visualization Capabilities",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","7.1.59","7.1.59  Translate Text to Speech",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.4","3.4 Situational Awareness (SA) Data Management (Group)",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.4.10","3.4.10 Integrate Information on Potential Adversary Courses of Action (COAs)",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.1.78","8.1.78 Query Global Directory Service",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7","8.7 Manage Data (Group)",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.1.9","8.1.9 Provide Network Applications Services",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.3","1.3 Perform Detection (Group)",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.4.22","1.4.22 Calculate Sensor Error or Uncertainty",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.5.17","3.5.17  Process Asset Specific Information Query",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","5.4.5","5.4.5  Determine Operational and Tactical Assets",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.53","8.7.53  Access Subject Matter Expert and Essential Information",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.55","8.7.55  Establish Discovery Catalogs",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.4.3","1.4.3 Identify Current Platform and Sensor Tasking",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.4.7","1.4.7   Generate National Intelligence, Surveillance, and Reconnaissance (ISR) Sensor Tasking",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.4.10","1.4.10   Generate Sensor Coverage",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.4.11","1.4.11  Maintain Sensor Configurations",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.4.12","1.4.12   Characterize Sensors Capabilities and Limitations",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.5.19","3.5.19  Display and Monitor Sensor Assets",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.4.5","1.4.5 Manage Sensors",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.4.13","1.4.13 Generate Sensor Tasking",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.4.21","1.4.21 Assess Sensor Performance",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.4.24","1.4.24 Recommend Unattended Ground Sensor (UGS) Emplacement",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","4.7","4.7 Analyze Targets (Group)",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","4.8.20","4.8.20 Analyze Resource Tasking and Control",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.4.9","1.4.9 Generate Theater and External Intelligence, Surveillance, and Reconnaissance (ISR) Sensor Tasking",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.4.14","1.4.14 Generate Sensor Configuration Commands",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.70","8.7.70 Re-Map Information",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.1.59","8.1.59 Provide Discovery Services",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.4","8.7.4 Analyze Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.21","8.7.21 Correlate Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.43","8.7.43 Mine Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.47","8.7.47 Synchronize Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.59","8.7.59 Manage Encyclopedic Database",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.99","8.7.99 Produce Information Mapping and Taxonomy",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.111","8.7.111 Associate Data Characteristics",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","7.1","7.1 Provide Ability to Communicate (Group)",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.4.1","8.4.1 Create and Edit Messages",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","7.1.3","7.1.3  Employ Conference Communications Services",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","7.1.44","7.1.44  Conduct Video Conferencing",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.1.76","8.1.76 - Enable Calendar Scheduling",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.1.80","8.1.80 Populate and Render Data Entry Form via Web Browser",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.12.9","8.12.9 Provide Common Workspace",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.49","8.7.49 Submit Information Requirements",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.87","8.7.87 Validate Request for Information (RFI)",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.101","8.7.101 Track Requests for Information (RFIs)",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.102","8.7.102 Respond or Reply to Request for Information (RFI)",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.103","8.7.103 Receive Request for Information (RFI)",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.113","8.7.113 Receive Requests for Information (RFI) Results",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","7.1.24","7.1.24  Manage E-Mail",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.5.33","8.5.33 Scan Mailbox",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.4.6","8.4.6  Support Web Browsing",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.4.15","1.4.15 Process Source Requirements",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.4.16","1.4.16 Determine Availability of Joint Intelligence, Surveillance, and Reconnaissance (JISR) Capabilities",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.4.19","1.4.19 Direct and Monitor Sensor Employment",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.17","14.1.17 Evaluate Collection Results",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.18","14.1.18 Evaluate Intelligence Collection, Products, Reporting",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.19","14.1.19 Identify, Prioritize and Validate Intelligence Requirements",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.9.5","8.9.5 Integrate Enterprise Applications",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.56","8.7.56 Maintain Address Book",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.58","8.7.58 Manage Communities of Interest (COI) Catalogs",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.12.8","8.12.8 Determine Collaboration Resource Availability",,
"LICCLASS","License Classification","false","false","false","false","COTS","COTS","",
"LICCLASS","License Classification","false","false","false","false","FOSS","FOSS","",
"LICCLASS","License Classification","false","false","false","false","FOSSR","FOSS Restricted","",
"LICCLASS","License Classification","false","false","false","false","GOSS","GOSS","",
"LICCLASS","License Classification","false","false","false","false","GOTS","GOTS","",
"LICCLASS","License Classification","false","false","false","false","COTSUR","Unrestricted COTS","",
"LICTYPE","License Type","false","false","false","false","OPENSRC","Open Source","",
"LICTYPE","License Type","false","false","false","false","ENT","Enterprise","",
"LICTYPE","License Type","false","false","false","false","GOVUNL","Government Unlimited Rights","",
"LICTYPE","License Type","false","false","false","false","PERSEAT","Per Seat","",
"LICTYPE","License Type","false","false","false","false","PERCPU","Per CPU","",
"LICTYPE","License Type","false","false","false","false","PERTRAN","Per Transaction","",
"LICTYPE","License Type","false","false","false","false","FEE","Fee for Service","",
"LICTYPE","License Type","false","false","false","false","UNKN","Unknown","",
"LIFECYCSTG","Lifecycle Stage","false","false","false","false","CNPTDEF","Concept Definition","",
"LIFECYCSTG","Lifecycle Stage","false","false","false","false","DEV","Development","",
"LIFECYCSTG","Lifecycle Stage","false","false","false","false","PILOT","Deployment Pilot","",
"LIFECYCSTG","Lifecycle Stage","false","false","false","false","OPR","Operations","",
"LIFECYCSTG","Lifecycle Stage","false","false","false","false","DEPR","Deprecated","",
"LIFECYCSTG","Lifecycle Stage","false","false","false","false","RET","Retired","",
"NETWORK","Network(s) Fielded","false","false","false","false","WWW","Public Internet","",
"NETWORK","Network(s) Fielded","false","false","false","false","NIPR","NIPR","",
"NETWORK","Network(s) Fielded","false","false","false","false","SIPR","SIPR","",
"NETWORK","Network(s) Fielded","false","false","false","false","JWICS","JWICS","",
"NETWORKACC","Network Accredited On","false","false","false","false","WWW","Public Internet","",
"NETWORKACC","Network Accredited On","false","false","false","false","NIPR","NIPR","",
"NETWORKACC","Network Accredited On","false","false","false","false","SIPR","SIPR","",
"NETWORKACC","Network Accredited On","false","false","false","false","JWICS","JWICS","",
"OWFCOMP","OWF Compatible","false","false","false","false","Y","Yes","",
"OWFCOMP","OWF Compatible","false","false","false","false","N","No","",
"PROIMPLEV","Protection / Impact Level","false","false","false","false","DODMAC","DoD MAC Level","",
"PROIMPLEV","Protection / Impact Level","false","false","false","false","DCID6/3","DCID 6/3 Protection Level","",
"PROIMPLEV","Protection / Impact Level","false","false","false","false","ICD503","ICD 503 Impact Level","",
"PROIMPLEV","Protection / Impact Level","false","false","false","false","PL-3","PL-3","",
"SERFORMAT","Service Data Format","false","false","false","false","XML","XML","",
"SERFORMAT","Service Data Format","false","false","false","false","JSON","JSON","",
"SERFORMAT","Service Data Format","false","false","false","false","KML","KML","",
"SERFORMAT","Service Data Format","false","false","false","false","BINARY","BINARY","",
"SERFORMAT","Service Data Format","false","false","false","false","OTHER","Other","",
"SERPROTOCAL","Service Transport Protocal","false","false","false","false","SOAP","SOAP","",
"SERPROTOCAL","Service Transport Protocal","false","false","false","false","REST","REST","",
"SERPROTOCAL","Service Transport Protocal","false","false","false","false","XMLRPC","XMLRPC","",
"SERPROTOCAL","Service Transport Protocal","false","false","false","false","CUSTOM","CUSTOM","",
"SERPROTOCAL","Service Transport Protocal","false","false","false","false","OTH","Other","",
"TYPE","Component Type","false","true","true","true","APP","Application","An application is a human or machine accessible executable software implementation with one or more application endpoints. Applications perform multiple functions based on direct inputs from user interfaces or application and service instances",
"TYPE","Component Type","false","true","true","true","DEVTOOL","Development Tools","Tools that aid in software development",
"TYPE","Component Type","false","true","true","true","DOC","Documentation","",
"TYPE","Component Type","false","true","true","true","ENV","Environment","An Environment describes an IT infrastructure solution composed of both software and hardware used to host deployed applications and services.",
"TYPE","Component Type","false","true","true","true","WIDGET","Widget","",
"TYPE","Component Type","false","true","true","true","OTH","Other","",
"TYPE","Component Type","false","true","true","true","SERVICE","Service Endpoint","A service Endpoint is a runtime access point for one instance of an implemented service, widget, application, or environment.",
"TYPE","Component Type","false","true","true","true","SOFTWARE","Software","A Software asset is an executable digital product or source code file A program would install and integrate a software asset into their Environment",
"TYPE","Component Type","false","true","true","true","SPEC","Standards, Specifications, and APIs","",
